tag,count,review_reason
HEME::Other::Concept::Classification::Immune_Thrombocytopenia_Itp,1,singleton_or_local_review
HEME::Other::Concept::Classification::Ptld_Polymorphic,1,singleton_or_local_review
HEME::Other::Concept::Classification::Semen_Analysis,1,singleton_or_local_review
HEME::Other::Concept::Classification::Wiskott_Aldrich_Syndrome,1,singleton_or_local_review
HEME::Other::Concept::IHC_Markers::Omenn_Syndrome,1,singleton_or_local_review
HEME::Other::Concept::Laboratory_Operations::Kikuchi_Disease,1,singleton_or_local_review
HEME::Other::Concept::Management_Workup::Congestive_Splenomegaly,1,singleton_or_local_review
HEME::Other::Concept::Management_Workup::Niemann_Pick_Disease,1,singleton_or_local_review
HEME::Other::Concept::Molecular_Genetics::Erythroid_Maturation_Erythropoiesis,1,singleton_or_local_review
HEME::Other::Concept::Molecular_Genetics::General,1,singleton_or_local_review
HEME::Other::Concept::Molecular_Genetics::Splenectomy_Rupture_And_Splenosis,1,singleton_or_local_review
HEME::Other::Concept::Molecular_Genetics::T_5_14_Q31_Q32_IGH_IL3,1,singleton_or_local_review
HEME::Other::Concept::Molecular_Genetics::T_9_22_Q34_Q11_Bcr_ABL1,1,singleton_or_local_review
HEME::Other::Concept::Other::Atll,1,singleton_or_local_review
HEME::Other::Concept::Other::Chl_Nodular_Sclerosis,1,singleton_or_local_review
HEME::Other::Concept::Other::Crystal_Storing_Histiocytosis,1,singleton_or_local_review
HEME::Other::Concept::Other::Flow_Cytometry,1,singleton_or_local_review
HEME::Other::Concept::Other::Neutrophil_Maturation,1,singleton_or_local_review
HEME::Other::Concept::Procedure_Specimen::Core_Needle_Procedure,1,singleton_or_local_review
HEME::Other::Concept::Procedure_Specimen::How_To_Do_A_Bone_Marrow_Biopsy_Procedure,1,singleton_or_local_review
HEME::Other::Concept::Reporting_Grossing::Endogenous_Pigment,1,singleton_or_local_review
HEME::Other::Concept::Reporting_Grossing::Grossing_And_Features_To_Report_Lymph_Nodes,1,singleton_or_local_review
HEME::Other::Congenital_Structural::Angiolipomatous_Hamartoma,1,singleton_or_local_review
HEME::Other::Congenital_Structural::Epithelial_Cyst,1,singleton_or_local_review
HEME::Other::Congenital_Structural::Other_Ectopic_Tissue_Inclusions,1,singleton_or_local_review
HEME::Other::Congenital_Structural::Splenic_Malformations,1,singleton_or_local_review
HEME::Other::Depositional_Metabolic::Arsenic_Toxicity,1,singleton_or_local_review
HEME::Other::Depositional_Metabolic::Primary_Amyloidosis,1,singleton_or_local_review
HEME::Other::Depositional_Metabolic::Vitamin_B12_Deficiency,1,singleton_or_local_review
HEME::Other::Infectious::Adult_Onset_Still_Disease,1,singleton_or_local_review
HEME::Other::Infectious::Babesia,1,singleton_or_local_review
HEME::Other::Infectious::CR3_Deficiency,1,singleton_or_local_review
HEME::Other::Infectious::EBV_Related_Lymphoid_Proliferations,1,singleton_or_local_review
HEME::Other::Infectious::Mycobacteria_Atypical_Other_Than_Tb_Or_Leprosy,1,singleton_or_local_review
HEME::Other::Infectious::Other_Infections,1,singleton_or_local_review
HEME::Other::Infectious::Parvovirus_Erythrovirus_B19,1,singleton_or_local_review
HEME::Other::Infectious::Plasmodium_Non_Falciparum,1,singleton_or_local_review
HEME::Other::Infectious::Uncommon_Infections,1,singleton_or_local_review
HEME::Other::Inflammatory::Abscess,1,singleton_or_local_review
HEME::Other::Inflammatory::Acute_Splenitis,1,singleton_or_local_review
HEME::Other::Inflammatory::Granulomatous_Inflammation,1,singleton_or_local_review
HEME::Other::Inflammatory::Granulomatous_Inflammation_Lymphnodesgranulomatous,1,singleton_or_local_review
HEME::Other::Inflammatory::Immune_Thrombotic_Thrombocytopenic_Purpura_Ttp,1,singleton_or_local_review
HEME::Other::Inflammatory::Lupus_Lymphadenitis,1,singleton_or_local_review
HEME::Other::Inflammatory::Reactive_Lymphadenopathy,1,singleton_or_local_review
HEME::Other::Inflammatory::Reactive_Neutrophilia,1,singleton_or_local_review
HEME::Other::Inflammatory::Rheumatoid_Arthritis,1,singleton_or_local_review
HEME::Other::Neoplastic::Benign::Angiomyolipoma,1,singleton_or_local_review
HEME::Other::Neoplastic::Benign::Angiomyomatous_Hamartoma,1,singleton_or_local_review
HEME::Other::Neoplastic::Clonal_Hematopoiesis_Of_Indeterminate_Potential_Chip,1,singleton_or_local_review
HEME::Other::Neoplastic::Hemangioma_Lymph_Nodes,1,singleton_or_local_review
HEME::Other::Neoplastic::Lymphangioma,1,singleton_or_local_review
HEME::Other::Neoplastic::Lymphangiomyomatosis,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::ALK_Positive_Lbcl,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Accessory,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Adipose_Tissue_Lipogranuloma,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Amkl_M7,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Apl_With_PML_Rara,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Chl_Mixed_Cellularity,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Drug_Hypersensitivity,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Foreign_Material,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Hematogones,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Hemophagocytic_Lymphohistiocytosis,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Iron_In_Nonneoplastic_Marrow,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Lymphoid_Aggregates_Benign,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Lymphoma,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::M5A,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Metastases,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Miscellaneous_Rare_CNS_Lymphomas,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::Staging_Ocular_Adnexal_Lymphoma,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::T_1_19_Q23_P13_3_TCF3_PBX1,1,singleton_or_local_review
HEME::Other::Neoplastic::Malignant::T_Prolymphocytic_Leukemia,1,singleton_or_local_review
HEME::Other::Normal_Histology::Age_Related_Changes,1,singleton_or_local_review
HEME::Other::Normal_Histology::Anatomy_And_Histology_Lymph_Nodes,1,singleton_or_local_review
HEME::Other::Normal_Histology::Common_Nonspecific_Abnormal_Features,1,singleton_or_local_review
HEME::Other::Normal_Histology::Gelatinous_Transformation,1,singleton_or_local_review
HEME::Other::Normal_Histology::Osteoblasts,1,singleton_or_local_review
HEME::Other::Normal_Histology::Progressive_Transformation_Of_Germinal_Centers,1,singleton_or_local_review
HEME::Other::Normal_Histology::Transient_Abnormal_Myelopoiesis_Associated_With_Down_Syndrome,1,singleton_or_local_review
HEME::Other::Normal_Histology::Vascular_Transformation_Of_Sinuses,1,singleton_or_local_review
HEME::Stroma_Derived::Splenic_Vascular::Sclerosing_Angiomatoid_Nodular_Transformation_of_Spleen,1,singleton_or_local_review
HEME::Stroma_Derived::Splenic_Vascular::Splenic_Hamartoma,1,singleton_or_local_review
HEME::T_NK_Cell::Concept::IHC_Markers::Basophils,1,singleton_or_local_review
HEME::T_NK_Cell::Concept::IHC_Markers::Osteoclasts,1,singleton_or_local_review
HEME::T_NK_Cell::Concept::Laboratory_Operations::Kimura_Disease,1,singleton_or_local_review
HEME::T_NK_Cell::Concept::Management_Workup::Kawasaki_Disease,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Cryptococcus_Neoformans_And_Gattii,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Eosinophils,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Hiv,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Q_Fever,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Sezary_Syndrome,1,singleton_or_local_review
HEME::T_NK_Cell::Infectious::Sezary_Syndrome_Lymphomanonbsezary,1,singleton_or_local_review
HEME::T_NK_Cell::Inflammatory::Autoimmune_Myelofibrosis_Aimf,1,singleton_or_local_review
HEME::T_NK_Cell::Inflammatory::Chronic_Granulomatous_Disease,1,singleton_or_local_review
HEME::T_NK_Cell::Inflammatory::Granulomatous_Inflammation,1,singleton_or_local_review
HEME::T_NK_Cell::Mature_T_NK_Cell::Cutaneous_T_Cell::Primary_Cutaneous_Acral_CD8_positive_T_cell_Lymphoproliferative_Disorder,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::AML_Without_Maturation_Fab_AML_M1,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Aggressive_Nk_Cell_Leukemia,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Cutaneous_Mastocytosis,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Fibroblastic_Reticulum_Cell_Sarcoma,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Nk_Large_Granular_Lymphocytic_Leukemia,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Systemic_Mastocytosis,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::Systemic_Mastocytosis_Bonesystemicmastocytosis,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Malignant::T_Lymphoblastic_Lymphoma_Leukemia,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Myeloid_Neoplasms_With_ANKRD26_Mutation,1,singleton_or_local_review
HEME::T_NK_Cell::Neoplastic::Precursor::Aplastic_Anemia_Aa,1,singleton_or_local_review
HEME::T_NK_Cell::Normal_Histology::Mast_Cells,1,singleton_or_local_review
HN::Bone::Concept::Classification::Acute_Suppurative,1,singleton_or_local_review
HN::Bone::Concept::Procedure_Specimen::Biopsy_And_Aspirate_Smear,1,singleton_or_local_review
HN::Bone::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1,singleton_or_local_review
HN::Bone::Inflammatory::Osteomyelitis_Overview,1,singleton_or_local_review
HN::Bone::Inflammatory::Osteoradionecrosis,1,singleton_or_local_review
HN::Bone::Neoplastic::FLT3_Rearrangement,1,singleton_or_local_review
HN::Bone::Neoplastic::Malignant::Ameloblastoma,1,singleton_or_local_review
HN::Bone::Neoplastic::Malignant::Cic_Rearranged_Sarcoma,1,singleton_or_local_review
HN::Bone::Neoplastic::Malignant::Odontogenic_Sarcoma_Ameloblastic_Fibrosarcoma,1,singleton_or_local_review
HN::Bone::Neoplastic::Tumoral_Calcinosis,1,singleton_or_local_review
HN::Bone::Normal_Histology::Anatomy_And_Histology,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Classification::Aortic_Aneurysms,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Classification::Basic_Heart_Dissection_Techniques_For_Forensic_Purposes,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Classification::Left_Ventricular_Assist_Device_Lvad,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Classification::PDGFRA_Rearrangement,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::IHC_Markers::Smear_Preparation,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Laboratory_Operations::Chronic_Allograft_Vasculopathy,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Laboratory_Operations::Sarcoidosis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Management_Workup::Prosthetic_Valves,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Molecular_Genetics::Connective_Tissue_Diseases,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Molecular_Genetics::Degenerative_Valve_Disease,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Molecular_Genetics::General_Transplant,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Molecular_Genetics::Syphilis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Other::Anomalous_Coronary_Artery,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Other::Lambl_Excrescence,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Other::Tetralogy_Of_Fallot,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Concept::Reporting_Grossing::Features_To_Report,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Congenital_Structural::Congential_Other,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Congenital_Structural::Residual_Cyst,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Depositional_Metabolic::Amyloidosis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::External_Auditory_Canal::Ceruminous_Adenocarcinoma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::External_Auditory_Canal::Ceruminous_Adenoma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::External_Auditory_Canal::Chondrodermatitis_Nodularis_Chronica_Helicis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::External_Auditory_Canal::Exostosis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::External_Auditory_Canal::Keloid,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Infectious_Inflammatory,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Infective_Endocarditis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Infective_Myocarditis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Noninfective_Endocarditis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Noninfective_Myocarditis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Infectious::Noninfective_Pericarditis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Acute_Cellular_Rejection,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Antibody_Mediated_Rejection,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Atherosclerotic_Coronary_Artery_Disease,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Chronic_Recurrent_Multifocal,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Diffuse_Sclerosing,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Infection,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Inflammatory::Secondary_Chronic,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Cholesteatoma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Endolymphatic_Sac_Tumor,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Middle_Ear_Neuroendocrine_Tumor,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Middle_Ear_Papilloma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Otic_Polyp,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Middle_Inner_Ear::Otosclerosis,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Benign::Cardiac_Fibroma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Benign::Papillary_Fibroelastoma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Cystic_Tumor_Of_The_Atrioventricular_Node,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Machine_Learning_Fundamentals,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Malignant::FGFR1_Rearrangement,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Malignant::Nonatherosclerotic_Coronary_Artery_Disease,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Malignant::Odontoameloblastoma,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Neoplastic::Pecoma_Clear_Cell_Tumor,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Normal_Histology::Drug_Induced_Valvular_Heart_Disease,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Normal_Histology::Embryology,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Normal_Histology::Histology,1,singleton_or_local_review
HN::Ear_Temporal_Bone::Normal_Histology::Valves,1,singleton_or_local_review
HN::Genetics::Nevoid_Basal_Cell_Carcinoma_Syndrome,1,singleton_or_local_review
HN::Heme::B_Cell::Large_B_Cell_Lymphoma_With_IRF4_Rearrangement,1,singleton_or_local_review
HN::Heme::B_Cell::Plasmablastic_Lymphoma,1,singleton_or_local_review
HN::Heme::Histiocytic_Dendritic::Follicular_Dendritic_Cell_Sarcoma,1,singleton_or_local_review
HN::Heme::Histiocytic_Dendritic::Langerhans_Cell_Histiocytosis,1,singleton_or_local_review
HN::Heme::Histiocytic_Dendritic::Rosai_Dorfman_Disease,1,singleton_or_local_review
HN::Heme::Myeloid::Myeloid_Sarcoma,1,singleton_or_local_review
HN::Heme::Reactive::EBV_Positive_Mucocutaneous_Ulcer,1,singleton_or_local_review
HN::Heme::Reactive::IgG4_Related_Disease,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Carcinoma::Adenosquamous_Carcinoma,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Congenital_Structural::Laryngeal_Cysts,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Congenital_Structural::Laryngocele,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Congenital_Structural::Rhinosclerosis,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Depositional_Metabolic::Amyloidosis_Larynx,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Depositional_Metabolic::Amyloidosis_Trachea,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Inflammatory::Contact_Ulcer,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Inflammatory::Laryngitis_Laryngoepiglottitis,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Inflammatory::Vocal_Cord_Polyp,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Neoplastic::Malignant::Verrucous_Hyperplasia,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Precursor::Epithelial_Dysplasia,1,singleton_or_local_review
HN::Larynx_Hypopharynx_Trachea::Precursor::Squamous_Papilloma,1,singleton_or_local_review
HN::Nasopharynx::Carcinoma::Low_Grade_Nasopharyngeal_Papillary_Adenocarcinoma,1,singleton_or_local_review
HN::Nasopharynx::Hamartoma::Hairy_Polyp,1,singleton_or_local_review
HN::Neck_Lymph_Node::Cyst::Lymphoepithelial_Cyst,1,singleton_or_local_review
HN::Neuroendocrine_Paraganglioma::Neuroendocrine_Carcinoma::Merkel_Cell_Carcinoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Chondroblastoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Chondromyxoid_Fibroma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Desmoplastic_Fibroma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Osteoblastoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Osteochondroma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Bone_Cartilage::Osteoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Epithelial::Adenoid_Ameloblastoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Epithelial::Adenomatoid_Odontogenic_Tumor,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Epithelial::Calcifying_Epithelial_Odontogenic_Tumor,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Epithelial::Squamous_Odontogenic_Tumor,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Mesenchymal::Cementoblastoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Mesenchymal::Odontogenic_Fibroma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Mixed::Ameloblastic_Fibroma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Mixed::Dentinogenic_Ghost_Cell_Tumor,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Benign_Mixed::Odontoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Bone_Cyst::Aneurysmal_Bone_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Bone_Cyst::Simple_Bone_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Fibro_Osseous::Cemento_Osseous_Dysplasia,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Fibro_Osseous::Fibrous_Dysplasia,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Fibro_Osseous::Segmental_Odontomaxillary_Dysplasia,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Giant_Cell_Lesion::Cherubism,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Botryoid_Odontogenic_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Calcifying_Odontogenic_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Dentigerous_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Glandular_Odontogenic_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Inflammatory_Collateral_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Nasopalatine_Duct_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Odontogenic_Keratocyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Orthokeratinized_Odontogenic_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Radicular_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Jaw_Cyst::Surgical_Ciliated_Cyst,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant::Ameloblastic_Carcinoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant::Ghost_Cell_Odontogenic_Carcinoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant::Primary_Intraosseous_Carcinoma_NOS,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant::Sclerosing_Odontogenic_Carcinoma,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant_Bone_Cartilage::Osteosarcoma_Of_Jaw,1,singleton_or_local_review
HN::Odontogenic_Maxillofacial::Malignant_Bone_Cartilage::Rhabdomyosarcoma_With_TFCP2_Rearrangement,1,singleton_or_local_review
HN::Oral_Cavity::Carcinoma::Carcinoma_Cuniculatum,1,singleton_or_local_review
HN::Oral_Cavity::Carcinoma::Oral_Squamous_Cell_Carcinoma,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Alveolar_Proteinosis,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Leukoedema,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Oral_Focal_Mucinosis,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Pseudoepitheliomatous_Hyperplasia,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Spongiotic_Gingival_Hyperplasia,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::Stafne_Defect,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Classification::WHO_Classification_Oral_Cavity_And_Oropharynx,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Management_Workup::Amalgam_Tattoo,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Management_Workup::Leukoplakia,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Management_Workup::Oral_Submucosal_Fibrosis,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Management_Workup::Varix_Varicosities_Varices,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Molecular_Genetics::Focal_Multifocal_Melanin_Pigmentation,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Other::Choristoma,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Other::Pemphigoid,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Other::Pemphigus_Vulgaris,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Staging::Staging_Features,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Staging::Staging_Oral_Cavity,1,singleton_or_local_review
HN::Oral_Cavity::Concept::Staging::Staging_Oropharynx,1,singleton_or_local_review
HN::Oral_Cavity::Congenital_Structural::Lymphoepithelial_Cyst,1,singleton_or_local_review
HN::Oral_Cavity::Infectious::Aphthous_Ulcers,1,singleton_or_local_review
HN::Oral_Cavity::Infectious::Erythema_Multiforme,1,singleton_or_local_review
HN::Oral_Cavity::Infectious::Oropharyngeal_NEC_HPV_Associated_Oropharyngeal_NEC,1,singleton_or_local_review
HN::Oral_Cavity::Infectious::Parulis,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Angiolymphoid_Hyperplasia_With_Eosinophilia,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Infection,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Inflammatory_Papillary_Hyperplasia,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Irritation_Fibroma,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Lichen_Planus,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Melkersson_Rosenthal_Syndrome,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Nicotine_Stomatitis,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Pyogenic_Granuloma,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Subgemmal_Neurogenous_Plaque,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Temporal_Arteritis,1,singleton_or_local_review
HN::Oral_Cavity::Inflammatory::Transient_Lingual_Papillitis,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Benign::Adenomatoid_Hyperplasia_Of_Minor_Glands,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Benign::White_Sponge_Nevus,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Frictional_Keratosis,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Littoral_Cell_Angioma,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Malignant::Traumatic_Ulceration_With_Stromal_Eosinophilia_Tugse,1,singleton_or_local_review
HN::Oral_Cavity::Neoplastic::Smokeless_Tobacco_Keratosis,1,singleton_or_local_review
HN::Oral_Cavity::Normal_Histology::Lingual_Tonsil,1,singleton_or_local_review
HN::Oral_Cavity::Precursor::HPV_Associated_Oral_Epithelial_Dysplasia,1,singleton_or_local_review
HN::Oral_Cavity::Precursor::Proliferative_Verrucous_Leukoplakia,1,singleton_or_local_review
HN::Oral_Cavity::Precursor::Squamous_Dysplasia,1,singleton_or_local_review
HN::Oral_Cavity::Tumor_Uncertain_Histogenesis::Ectomesenchymal_Chondromyxoid_Tumor,1,singleton_or_local_review
HN::Oropharynx::Carcinoma::Squamous_Cell_Carcinoma_HPV_Independent,1,singleton_or_local_review
HN::Other::Concept::Classification::Accessory_Tragi,1,singleton_or_local_review
HN::Other::Concept::Classification::Androgenic_Alopecia,1,singleton_or_local_review
HN::Other::Concept::Classification::Idiopathic_Restrictive_Cardiomyopathy,1,singleton_or_local_review
HN::Other::Concept::Classification::WHO_Classification,1,singleton_or_local_review
HN::Other::Concept::Classification::WHO_Classification_Mandiblemaxillawhoclassification,1,singleton_or_local_review
