video_id,lecture_title,primary_tag,topic_label,entity_name,confidence,tag_score,tag_margin,tag_runner_up,start_sec,end_sec,start_label,end_label,duration_sec,video_time_url,tag_status,excerpt
HN_Lecture_6_Oral,HN Lecture 6 Oral,HN::Oral_Cavity::Inflammatory::Lichen_Planus,Lichen Planus,Lichen_Planus,high,0.6968,0.211,HN::Oral::Malignant_Potential::Proliferative_Verrucous_Leukoplakia,2420.16,2526.96,40:20,42:07,106.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/HN_Lecture_6_Oral.mp4#t=2420.16,2526.96",semantic_gated_v0_2,"Lichen Planus is an oral disease named by Erasmus Wilson, an 18th or 19th-century polymath, who thought the condition resembled lichen growing on rocks and trees (Plenus meaning flat). This condition affects about 1 to 2% of the adult population and is quite common, though its cause is unknown. It typically occurs in the mouth and on the skin, often together. Clinically, the oral lesions are characterized by white, l"
HN_Lecture_6_Oral,HN Lecture 6 Oral,HN::Oral_Cavity::Inflammatory::Lichen_Planus,Lichen Planus,Lichen_Planus,high,0.653,0.1988,HN::Oral::Malignant_Potential::Proliferative_Verrucous_Leukoplakia,2526.96,2665.6,42:07,44:26,138.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/HN_Lecture_6_Oral.mp4#t=2526.96,2665.6",semantic_gated_v0_2,"Under the microscope, three things are needed to make the diagnosis: hyperkeratosis, band-like infiltrative lymphocytes in the sub-epithelial lamina propria, and evidence of interface changes affecting the basal keratinocytes. These cases consistently show hyperkeratosis, band-like infiltrated lymphocytes, and interface changes affecting the basal keratinocytes. In every diagnosis of Lichen Planus, direct immunofluor"
yt_pathcast_pathboards_high_yield_molecular_pathology_for_bo_8vtubijae2i,#PATHBOARDS High-Yield Molecular Pathology for Boards: Part 2 (Hematolymphoid Tumors) (pathCast),Heme::Acute_Myeloid_Leukemia::Genetic_Defined::AML_With_MECOM_Rearrangement,AML With MECOM Rearrangement,AML_With_MECOM_Rearrangement,high,0.7028,0.0871,Heme::Acute_Myeloid_Leukemia::Genetic_Defined::AML_With_KMT2A_Rearrangement,2196.96,2333.68,36:37,38:54,136.72,https://www.youtube.com/watch?v=8VTUbIjAE2I&t=2196s,semantic_gated_v0_2,"near threshold for 20%. Um so, this turned out to be a MECOM rearranged case of AML. So, an AML with a MECOM rearrangement. Um and I brought this up for a couple of reasons. Um it has kind of an alternative mechanism with the um leading to the MECOM overexpression. So, this is one uh it's not something you can use for the uh MRD tracking because um it's very hard to design um reliable uh MRD kind of tracking primers "
yt_pathcast_pathboards_high_yield_molecular_pathology_for_bo_8vtubijae2i,#PATHBOARDS High-Yield Molecular Pathology for Boards: Part 2 (Hematolymphoid Tumors) (pathCast),Heme::Myelodysplastic_Neoplasm::Genetic_Defined::MDS_With_Low_Blasts_And_SF3B1_Mutation,MDS With Low Blasts And SF3B1 Mutation,MDS_With_Low_Blasts_And_SF3B1_Mutation,high,0.6573,0.0536,Heme::Myelodysplastic_Neoplasm::Morphologic_Defined::MDS_With_Increased_Blasts,2878.44,3018.16,47:58,50:18,139.72,https://www.youtube.com/watch?v=8VTUbIjAE2I&t=2878s,semantic_gated_v0_2,"define diseases. Uh, So, first image we've got a Prussian blue iron stain. We've got these erythroid cells and we've got these little dots around them. So, probably thinking, you know, this is a ring sideroblast. It's around more than a third of the nucleus. There's definitely more than five granules. Um so, ring sideroblast. Then once you see one, you start to see more than one. You start to see them all around. So,"
Heme_SH_Aggressive_B_Cell,Heme SH Aggressive B Cell,Heme::Mature_B_Cell::Large_B_Cell::DLBCL_High_Grade_With_MYC_And_BCL2_Rearrangements,DLBCL High Grade With MYC And BCL2 Rearrangements,DLBCL_High_Grade_With_MYC_And_BCL2_Rearrangements,high,0.6672,0.0558,Heme::Mature_B_Cell::Large_B_Cell::Primary_Large_B_Cell_Lymphoma_Of_Immune_Privileged_Sites,2488.23,2622.93,41:28,43:43,134.7,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Aggressive_B_Cell.mp4#t=2488.23,2622.93",semantic_gated_v0_2,"immunophenotypic populations on clonal B cells. One thing to note is that CD5 staining is often somewhat weaker than seen on non-neoplastic T cells. In addition, these cases tend to also express BCL2 fairly strongly. It is important in these cases to perform cyclone D1 immunohistochemistry to exclude a diagnosis of pliomorphic mantle cell lymphoma, which is quite distinct from DLBCL and would elicit a very different "
Heme_SH_Aggressive_B_Cell,Heme SH Aggressive B Cell,Heme::Mature_B_Cell::Large_B_Cell::DLBCL_High_Grade_With_MYC_And_BCL2_Rearrangements,DLBCL High Grade With MYC And BCL2 Rearrangements,DLBCL_High_Grade_With_MYC_And_BCL2_Rearrangements,high,0.6901,0.0791,Heme::Mature_B_Cell::Large_B_Cell::High_Grade_B_Cell_Lymphoma_NOS,4503.68,4641.14,1:15:04,1:17:21,137.46,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Aggressive_B_Cell.mp4#t=4503.68,4641.14",semantic_gated_v0_2,"And then finally, in the last scenario, if a double hit rearrangement is absent, meaning that you essentially have maybe a MIC rearrangement alone or a BCL2 or BCL6 rearrangement alone or the all three probes on fish are negative, then you basically have to be, you're back at, in some ways, square one, you're looking back at the morphology. So in a case of typical DLBCLL with typical DLBCL morphology, of course, if a"
Heme_SH_BM_Failure_Syndromes,Heme SH BM Failure Syndromes,Heme::Genetics::Fanconi_Anemia,Fanconi Anemia,Fanconi_Anemia,high,0.6588,0.0578,Heme::Non_Neoplastic::Erythrocyte::Diamond_Blackfan_Anemia,2731.44,2868.95,45:31,47:49,137.51,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_BM_Failure_Syndromes.mp4#t=2731.44,2868.95",semantic_gated_v0_2,"that are present. These can often be transient going away in a matter of weeks. Some patients may not actually come to medical attention until they develop MDS or AML, and the underlying fancones may not have been appreciated. Ancones is established by demonstrating sensitivity of the chromosomes to DNA damaging agents. And so we use this diagnostically. Basically, we take cells, culture them just like you would for "
Heme_SH_BM_Failure_Syndromes,Heme SH BM Failure Syndromes,Heme::Genetics::Fanconi_Anemia,Fanconi Anemia,Fanconi_Anemia,high,0.6853,0.1281,Heme::Non_Neoplastic::Erythrocyte::Diamond_Blackfan_Anemia,2868.95,3003.91,47:49,50:04,134.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_BM_Failure_Syndromes.mp4#t=2868.95,3003.91",semantic_gated_v0_2,"in families with Fancone's to date. Almost all of these are inherited in an autosomal dominant fashion, but there is a small subset that is inherited in an excellent recessive fashion. The table shows you the different genes that are mutated in families with Fancone's anemia. The most prevalent of these is what's called Fancone A, Fankana, which is mutated in about 60% of cases. And then most of these others. are mut"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Erdheim_Chester_Disease,Erdheim Chester Disease,Erdheim_Chester_Disease,high,0.6604,0.1391,Heme::T_NK_Cell::Mature_T_NK_Cell::Cutaneous_T_Cell::Primary_Cutaneous_CD30_positive_T_cell_Lymphoproliferative_Disorder_Primary_Cutaneous_Anaplastic_Large_Cell_Lymphoma,2056.84,2188.89,34:17,36:29,132.05,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=2056.84,2188.89",semantic_gated_v0_2,"CD14, CD-68, and CD-163. Factor 13A has been used to help recognize these lesions, and that's thought to be characteristic of dermal dendritic cells. These cells are negative for CD1A and S-100. The prognosis in these cases is somewhat variable. For patients with cutaneous disease, there's typically a good prognosis. This is often self-limited, with a course that can last months to years. For more widespread disease,"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Hemophagocytic_Lymphohistiocytosis_HLH,Hemophagocytic Lymphohistiocytosis HLH,Hemophagocytic_Lymphohistiocytosis_HLH,high,0.7141,0.1016,Heme::Histiocytic_Dendritic_Cell::Macrophage::Histiocytic_Sarcoma,277.52,414.56,4:38,6:55,137.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=277.52,414.56",semantic_gated_v0_2,"thought to represent differentiated macrophages. There are several different ways to classify histoacidic lesions. The current slide shows you a classification scheme published by a group called the Histiocytes Society in 2016. This classification incorporates both reactive and neoplastic proliferation of histocytes together into certain groups that have biologic similarities. The WHO, however, took a slightly differ"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Hemophagocytic_Lymphohistiocytosis_HLH,Hemophagocytic Lymphohistiocytosis HLH,Hemophagocytic_Lymphohistiocytosis_HLH,high,0.7111,0.1809,Heme::Mature_T_NK_Cell::EBV_Positive::Hydroa_Vacciniforme_Lymphoproliferative_Disorder,414.58,553.98,6:55,9:14,139.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=414.58,553.98",semantic_gated_v0_2,"proliferation and activation of macrophages. And that results in this very fulminant clinical course. These patients can be treated with immunosuppression, but often they have to be treated with chemotherapy and sometimes bone marrow transplant. Without therapy, HLH has a very high mortality rate approaching that of an untreated acute leukemia. in HLH is a dysfunction of cytotoxic lymphocytes, either nk cells or T ce"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Hemophagocytic_Lymphohistiocytosis_HLH,Hemophagocytic Lymphohistiocytosis HLH,Hemophagocytic_Lymphohistiocytosis_HLH,high,0.7266,0.1676,Heme::Mature_T_NK_Cell::EBV_Positive::Hydroa_Vacciniforme_Lymphoproliferative_Disorder,555.18,688.44,9:15,11:28,133.26,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=555.18,688.44",semantic_gated_v0_2,"Commonly, these are infection associated, especially viral, specifically EBV. But you can see HLH associated with basically any type of infection. Some cases arise as a perineoplastic phenomenon. And commonly, these are associated with lymphomas. Hodgkins would be one of the more common examples I've seen. Other times, they arise in association with autoimmune disorders. In particular, there's a well-known associatio"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Other_Dendritic::Interdigitating_Dendritic_Cell_Sarcoma,Interdigitating Dendritic Cell Sarcoma,Interdigitating_Dendritic_Cell_Sarcoma,high,0.7034,0.059,Heme::Histiocytic_Dendritic_Cell::Other_Dendritic::Indeterminate_Dendritic_Cell_Tumor,2736.38,2875.99,45:36,47:56,139.61,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=2736.38,2875.99",semantic_gated_v0_2,"Down to higher power, within that area, you're going to find small lymphocytes, and then these scattered histocytes. And if you look at the nuclei of these cells, they're quite drawn out, almost rectangular, but then they're really quite folded. And if you could focus up and down on this, you'd see these folds or cleaves that are present in these cells. So cytologically, these actually look a lot like Langerhand cell"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Juvenile_Xanthogranuloma,Juvenile Xanthogranuloma,Juvenile_Xanthogranuloma,high,0.7219,0.2408,Heme::Histiocytic_Dendritic_Cell::Plasmacytoid::Mature_Plasmacytoid_Dendritic_Cell_Proliferation,1926.19,2056.82,32:06,34:17,130.63,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=1926.19,2056.82",semantic_gated_v0_2,"Next we'll talk about juvenile Xanthagraneloma and its related neoplasms. There is a spectrum of what are thought to be related tumors known as the juvenile XG These are proliferations of dermal dendritic cells. These typically present younger children with a median age of two. There's a male predominance. Solitary lesions are most common, but you can see patients present with multiple lesions, especially on the head"
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Rosai_Dorfman_Disease,Rosai Dorfman Disease,Rosai_Dorfman_Disease,high,0.7239,0.2378,Heme::Histiocytic_Dendritic_Cell::Macrophage::Erdheim_Chester_Disease,826.96,966.21,13:47,16:06,139.25,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=826.96,966.21",semantic_gated_v0_2,a reactive increase in the numbers of histocytes or monocytes in the bone marrow. This slide shows you some of the more common causes that can be associated with increased histocytes and monocytes. So you should have a fairly broad differential diagnosis and correlating with the clinical impression is quite important here. Now we're going to switch gears and talk about Rosidorfman disease. So Rosidorfman disease is a
Heme_SH_Histiocytic,Heme SH Histiocytic,Heme::Histiocytic_Dendritic_Cell::Macrophage::Rosai_Dorfman_Disease,Rosai Dorfman Disease,Rosai_Dorfman_Disease,high,0.6723,0.1602,Heme::Histiocytic_Dendritic_Cell::Macrophage::Erdheim_Chester_Disease,966.21,1102.24,16:06,18:22,136.03,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Histiocytic.mp4#t=966.21,1102.24",semantic_gated_v0_2,"and then there's very abundant eosinophilic cytoplasm, and within the cytoplasm, you can see we have small lymphocytes and plasma cells mixed in. In terms of phenotype, the histocytes here are positive for CD14 and CD68, they're positive for S-100, and negative for CD1A. At low power, Rosidorfman disease typically is this very heterogeneous-looking pale appearance. Sometimes it has this vaguely sort of world appearan"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.7159,0.0978,Heme::Mature_B_Cell::Large_B_Cell::Primary_Large_B_Cell_Lymphoma_Of_Immune_Privileged_Sites,7.51,143.87,0:08,2:24,136.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=7.51,143.87",semantic_gated_v0_2,"variant patterns, borderlines, and mimics. I have nothing to disclose. I will cover the definition and clinical features of nodular lymphocyte predominant. Hodgkin lymphoma discuss variant patterns, progression, and borderlines with large B and classic Hodgkin lymphomas, and then talk about some case examples. as differential diagnostic considerations in making this diagnosis. The WHO 2016 classification defines nodu"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6676,0.0975,Heme::Hodgkin_Lymphoma::Classic_Hodgkin_Lymphoma,144.41,282.93,2:24,4:43,138.52,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=144.41,282.93",semantic_gated_v0_2,"At least some nodularity is required for the diagnosis, and you can have varying numbers of LP cells within and outside the B cell nodules. The background is rich in limfocleousine. and hystocytes. At higher magnification, you can appreciate numerous large at atypical cells that resemble popcorn and also the background of small lymphocytes. The immunopinotype of nodular lymphocyte predominant hotchkin lymphoma is typ"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6557,0.0795,Heme::Hodgkin_Lymphoma::Classic_Hodgkin_Lymphoma,283.33,416.48,4:43,6:56,133.15,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=283.33,416.48",semantic_gated_v0_2,"Sometimes this may mask the findings of nodular lymphocyte predominant Hodgkin and lead to an erroneous diagnosis of T-cell lymphoma. So this is something to be aware of. A number of years ago, we were interested in characterizing variant patterns in nodular lymphocyte predominant Hodgkin lymphoma and undertook a study of 118 patients with 137 biopsies since several of these patients had multiple biopsies over time. "
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6778,0.0952,Heme::Mature_B_Cell::Large_B_Cell::EBV_Positive_Diffuse_Large_B_Cell_Lymphoma,553.94,691.65,9:14,11:32,137.71,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=553.94,691.65",semantic_gated_v0_2,"with other parameters and ancillary studies. to exclude other entities in the differential diagnosis. In an interesting study of IGD expression, Dr. Prokash and colleagues described a unique subset of of nodular lymphocide predominant Hodgkin lymphomers where IGD was positive in LP cells. These patients tended to have a younger median age and were predominantly male and presented with cervical positive LP cells had a"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6831,0.0684,Heme::Mature_B_Cell::Large_B_Cell::T_Cell_Histiocyte_Rich_Large_B_Cell_Lymphoma,691.65,825.95,11:32,13:46,134.3,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=691.65,825.95",semantic_gated_v0_2,"WHO 2016 classification. It is characterized by a limited number of scattered large atypical cells in the background of abundant T-cells and histocytes. It may arise de novo but can also progress from nodular lymphocyte predominant Hodgkin lymphoma, and this connection is becoming increasingly understood. It typically presents in middle age with systemic involvement and B symptoms. Greater than 50% of patients at pre"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6749,0.1171,Heme::Hodgkin_Lymphoma::Classic_Hodgkin_Lymphoma,962.2,1097.46,16:02,18:17,135.26,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=962.2,1097.46",semantic_gated_v0_2,"and the extent of the nodularity as well as showing whether there is focal progression. Additional transcription factors, CD45, etc. can also be helpful. Use caution in the interpretation. of PD1 because this can be found not only in nodular lymphocyte predominant Hodgkin lymphoma with classic architecture, but also in reactive conditions and progressive transformation of germinal centers which are in the differentia"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6986,0.0741,Heme::Hodgkin_Lymphoma::Classic_Hodgkin_Lymphoma,1787.04,1925.84,29:47,32:06,138.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=1787.04,1925.84",semantic_gated_v0_2,"raises classic Hodgkin lymphoma in the differential diagnosis. But putting all of these together, the diagnosis of nodular lymphocyte predominant Hodgkin lymphoma was made. The challenges encountered in this case are very nicely described in a paper by Dr. Sohani and colleagues of nodular lymphocyte predominant Hodgkin lymphoma with atypical T cells. In this case, they studied 11 patients who had an intensely positiv"
Heme_SH_Hodgkin_NLP,Heme SH Hodgkin NLP,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.673,0.0987,Heme::Hodgkin_Lymphoma::Classic_Hodgkin_Lymphoma,2204.23,2337.91,36:44,38:58,133.68,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_NLP.mp4#t=2204.23,2337.91",semantic_gated_v0_2,"at 87% and overall survival at 98% across the entire cohort. There were several different kinds of treatment that were employed in the treatment of these patients and included radiation therapy, retoxymab and radiation or retoxymab alone. Large cell transformation occurred in 3.8% of patients and was higher in patients who had variant patterns at diagnosis or had more than two sites of involvement. And this study ver"
Heme_SH_Hodgkin_Overview,Heme SH Hodgkin Overview,Heme::Mature_B_Cell::Large_B_Cell::Mediastinal_Grey_Zone_Lymphoma,Mediastinal Grey Zone Lymphoma,Mediastinal_Grey_Zone_Lymphoma,high,0.6906,0.0688,Heme::Mature_B_Cell::Marginal_Zone::Primary_Cutaneous_Marginal_Zone_Lymphoma,1242.59,1380.72,20:43,23:01,138.13,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_Overview.mp4#t=1242.59,1380.72",semantic_gated_v0_2,"These so-called gray zone lymphomas exhibit a morphologic and immunophonitic continuum and are difficult to readily classify as either PMBL or Hodgkins, with frequent Clinically, they're similar to the parent entities, except for a male predominance. And composite lymphomas and sequential lymphomas like the case I presented earlier are a related phenomenon Here is an example of one. example of one such gray zone lymp"
Heme_SH_Hodgkin_Overview,Heme SH Hodgkin Overview,Heme::Mature_B_Cell::Large_B_Cell::Mediastinal_Grey_Zone_Lymphoma,Mediastinal Grey Zone Lymphoma,Mediastinal_Grey_Zone_Lymphoma,high,0.6534,0.0883,Heme::Mature_B_Cell::Marginal_Zone::Primary_Cutaneous_Marginal_Zone_Lymphoma,1380.72,1514.58,23:01,25:15,133.86,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_Overview.mp4#t=1380.72,1514.58",semantic_gated_v0_2,"is strongly positive, although CD-15 was negative. This particular histologic pattern with Reed-Stermberg-like morphology, but retention of the B-cell program is probably the most common pattern we see in gray zone lymphomas. Now, it's important to make the diagnosis of grazone lymphoma only when there is a high density of malignant cells because there are cases of classic Hodgkins lymphoma in which the CD20 expressi"
Heme_SH_Hodgkin_Overview,Heme SH Hodgkin Overview,Heme::Mature_B_Cell::Large_B_Cell::Mediastinal_Grey_Zone_Lymphoma,Mediastinal Grey Zone Lymphoma,Mediastinal_Grey_Zone_Lymphoma,high,0.6678,0.0968,Heme::Mature_B_Cell::Marginal_Zone::Pediatric_Nodal_Marginal_Zone_Lymphoma,1514.58,1650.63,25:15,27:31,136.05,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_Overview.mp4#t=1514.58,1650.63",semantic_gated_v0_2,"age at presentation of 55 years. They tend not to show the male predominance that's seen in mediastinal gray zone lymphoma. And interestingly by fish, they showed fairly similar fish aberrations with one significant difference. In this particular study, aberrations at 9p24 affecting Jack 2 and PDL2 were more frequented patients with mediastinal disease than patients with non-medistinal disease. So what about other bi"
Heme_SH_Hodgkin_Overview,Heme SH Hodgkin Overview,Heme::Hodgkin_Lymphoma::Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,Nodular Lymphocyte Predominant Hodgkin Lymphoma,Nodular_Lymphocyte_Predominant_Hodgkin_Lymphoma,high,0.6882,0.1097,Heme::Mature_B_Cell::Large_B_Cell::Primary_Large_B_Cell_Lymphoma_Of_Immune_Privileged_Sites,2588.05,2719.51,43:08,45:20,131.46,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_Overview.mp4#t=2588.05,2719.51",semantic_gated_v0_2,"a peak incidence in the fourth and fifth decade. Most patients present with localized disease. The disease tends to spare the medestinum and present in peripheral lymph nodes such as cervical axillary or anguinal. A nodular lymphocyte predominant has a very good prognosis and often has an indolent clinical course with a long natural history. It's interesting that some of these patients relapse very late, and these ve"
Heme_SH_Hodgkin_T_NK_Cell_1,Heme SH Hodgkin T NK Cell 1,Heme::Mature_T_NK_Cell::Anaplastic_Large_Cell::ALK_Positive_Anaplastic_Large_Cell_Lymphoma,ALK Positive Anaplastic Large Cell Lymphoma,ALK_Positive_Anaplastic_Large_Cell_Lymphoma,high,0.7146,0.0518,Heme::Mature_T_NK_Cell::Anaplastic_Large_Cell::ALK_Negative_Anaplastic_Large_Cell_Lymphoma,2467.72,2603.78,41:08,43:24,136.06,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_T_NK_Cell_1.mp4#t=2467.72,2603.78",semantic_gated_v0_2,"overlying hypercarotosis, and a fairly non-specific lymphocytic infiltrate, that's perivascular in distribution with some infiltration of the epidermis, but the cells do not show cytologic atypia. However, here by immunohistochychemistry, you can see that the cells are positive for CD3. They were also strongly positive for CD25, and HD1 virus was confirmed to be present by PCR. This slide is from a large series of ca"
Heme_SH_Hodgkin_T_NK_Cell_1,Heme SH Hodgkin T NK Cell 1,Heme::Mature_T_NK_Cell::Other::Peripheral_T_Cell_Lymphoma_NOS,Peripheral T Cell Lymphoma NOS,Peripheral_T_Cell_Lymphoma_NOS,high,0.7487,0.0627,Heme::Mature_T_NK_Cell::Cutaneous::Primary_Cutaneous_Peripheral_T_Cell_Lymphoma_NOS,291.92,424.43,4:52,7:04,132.51,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_T_NK_Cell_1.mp4#t=291.92,424.43",semantic_gated_v0_2,"A peripheral T-cell lymphoma not otherwise specified is by definition a diagnosis of exclusion and therefore a heterogeneous category. These tumors are characterized by a broad morphologic spectrum, but some of the newer approaches try and relate these tumors to normal. functional subsets. Peripheral T-cell lymphoma NOS is analogous to diffuse large B-cell lymphoma in that it appears to represent an end point of tran"
Heme_SH_Hodgkin_T_NK_Cell_2,Heme SH Hodgkin T NK Cell 2,Heme::Mature_T_NK_Cell::Anaplastic_Large_Cell::Breast_Implant_Associated_Anaplastic_Large_Cell_Lymphoma,Breast Implant Associated Anaplastic Large Cell Lymphoma,Breast_Implant_Associated_Anaplastic_Large_Cell_Lymphoma,high,0.6666,0.0925,Heme::Mature_T_NK_Cell::Anaplastic_Large_Cell::ALK_Positive_Anaplastic_Large_Cell_Lymphoma,569.21,702.94,9:29,11:43,133.73,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_T_NK_Cell_2.mp4#t=569.21,702.94",semantic_gated_v0_2,"And for this reason, it's important to carefully examine the capsule. the capsule upon removal for evidence of tumor invasion. Here's another case of breast implant associated ALCL, and you can see the capsule with atypical a typical cells fairly numerous just beneath the cavity lining. At higher power, you could see the cytologic atypia, but obvious invasion is a lot of the cyllogic atypia. But obvious invasion is a"
Heme_SH_Hodgkin_T_NK_Cell_2,Heme SH Hodgkin T NK Cell 2,Heme::Mature_T_NK_Cell::EBV_Positive::Systemic_EBV_Positive_T_Cell_Lymphoma_Of_Childhood,Systemic EBV Positive T Cell Lymphoma Of Childhood,Systemic_EBV_Positive_T_Cell_Lymphoma_Of_Childhood,high,0.6727,0.0569,Heme::Mature_T_NK_Cell::EBV_Positive::EBV_Positive_Nodal_T_NK_Cell_Lymphoma,2604.68,2740.96,43:25,45:41,136.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/Heme_SH_Hodgkin_T_NK_Cell_2.mp4#t=2604.68,2740.96",semantic_gated_v0_2,"This case showed clonal T-cell gene rearrangement. Here's another case presenting an 11-month-old Intuit Alaskan male, and the lymph node shows diffuse infiltration with marked cytologic atypia. Note the numerous mitotic figures. In addition, there are scattered hystocytes, and you can appreciate here evidence of erythrophagic Acetosis associated with a hemophagocytic syndrome in this patient. Here are the immunohest"
