video_id,lecture_title,primary_tag,topic_label,entity_name,start_sec,end_sec,start_label,end_label,duration_sec,video_time_url,tag_status,tag_score,excerpt
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Inverted_Urothelial_Papilloma,Inverted Urothelial Papilloma,Inverted_Urothelial_Papilloma,686.72,818.6,11:27,13:39,131.88,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=686.72,818.6",semantic_gated_v0_2,0.644,"Inverted papilloma consistently exhibits inverted growth, although sometimes these lesions can be exophytic with thin ribbons; these are still classified as inverted papillomas with an exophytic growth pattern. They always present with ribbons and do not form solid expanding masses. Key features include a prominent basal layer. Disordered growth and mild atypia are acceptable, but wild pleomorphism indicates a cancer"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Inverted_Urothelial_Papilloma,Inverted Urothelial Papilloma,Inverted_Urothelial_Papilloma,818.6,916.88,13:39,15:17,98.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=818.6,916.88",semantic_gated_v0_2,0.6088,"These structures are expanding in two or three dimensions, with fibrovascular cores surrounding each. If you land here, you run into a blood vessel and fibrovascular stroma in every direction. Therefore, this is not an an inverted papilloma. It is either florid Von Brunn's nest or some sort of papillary tumor with an inverted growth. Given the thickness, I am almost certain this is a papillary tumor with an inverted "
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Inverted_Urothelial_Papilloma,Inverted Urothelial Papilloma,Inverted_Urothelial_Papilloma,2432.4,2564.36,40:32,42:44,131.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=2432.4,2564.36",semantic_gated_v0_2,0.5922,"The discussion revolves around identifying a specific pathology, initially prompting consideration of 'high grade' due to the uniform, small, high NC, and dark cells. However, tracing the lesion from the surface suggests an inverted papilloma. While some areas might appear thicker, the cellular uniformity supports an inverted papilloma diagnosis. Inverted papillomas are characteristically dark blue due to their basal"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Low_Grade_Papillary_Urothelial_Carcinoma,Low Grade Papillary Urothelial Carcinoma,Low_Grade_Papillary_Urothelial_Carcinoma,105.96,215.28,1:46,3:35,109.32,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=105.96,215.28",semantic_gated_v0_2,0.6185,"Similar to flat lesions, papillary lesions have undergone various iterations of grading schemes over the years. Historically, there have been numerous grading systems, many of which incorporated grade one, grade two, and grade three categories. However, these schemes often led pathologists to classify most cases into the grade two category, rendering them largely unusable. While approaches like Dr. Bill Murphy's, whi"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Low_Grade_Papillary_Urothelial_Carcinoma,Low Grade Papillary Urothelial Carcinoma,Low_Grade_Papillary_Urothelial_Carcinoma,215.28,353.96,3:35,5:54,138.68,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=215.28,353.96",semantic_gated_v0_2,0.6844,"This example illustrates how the World Health Organization system from 1973 has evolved into the current International Society of Urologic Pathology (ISUP) system. Papillomas remain consistent. Grade 1 tumors typically fall into either PUNLMP or low grade, Grade 2 can be low grade or high grade, and Grade 3 are high grade. The speaker's practice is to treat low grade papillary tumors, which rarely progress to high gr"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Papillary_Urothelial_Hyperplasia,Papillary Urothelial Hyperplasia,Papillary_Urothelial_Hyperplasia,2660.48,2713.88,44:20,45:14,53.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=2660.48,2713.88",semantic_gated_v0_2,0.6524,"Reminding you of our diagnostic categories for flat lesions, we have normal hyperplasia, which you can call UPUMP, and reactive atypia. In the blue classification, they talk about dysplasia, which we do not want to use at UC because it is confusing. We would rather just call it atypical. If you call it atypical, the urologist is going to treat it like dysplasia, and then you have high-grade carcinoma in situ. Atypia "
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,Papillary Urothelial Neoplasm of Low Malignant Potential,Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,0.0,105.96,0:00,1:46,105.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=0,105.96",semantic_gated_v0_2,0.7388,"And after that, we will get into how you identify invasion, and then we will finish bladder cancer. By talking about the different types. Here is a list of the papillary urothelial lesions you can have. Benign lesions include papilloma and inverted papilloma. While polypoid cystitis is not a true papillary tumor, it forms a polypoid mass often confused with one. Malignant tumors include low-grade and high-grade types"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,Papillary Urothelial Neoplasm of Low Malignant Potential,Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,1116.12,1195.2,18:36,19:55,79.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=1116.12,1195.2",semantic_gated_v0_2,0.6379,"Papillomas are usually very small tumors, more commonly diagnosed in younger patients, though they can occur at any age. They do not typically recur and are relatively rare. If a patient repeatedly presents with papillomas, the diagnosis might be re-evaluated, potentially using a term like 'PUNLUMP' (Papillary Urothelial Neoplasm of Low Malignant Potential) instead of cancer. This approach ensures ongoing medical att"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,Papillary Urothelial Neoplasm of Low Malignant Potential,Papillary_Urothelial_Neoplasm_of_Low_Malignant_Potential,1936.56,2064.16,32:17,34:24,127.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=1936.56,2064.16",semantic_gated_v0_2,0.677,"The discussion focuses on a papillary tumor featuring fibrovascular cores. The urothelium appears to be of normal thickness in some areas, though hyperplastic or thickened in others. There is maturation, and the nuclei are streaming towards the surface, appearing uniform and not enlarged when compared to surrounding lymphocytes or plasma cells. The speaker questions if it is too thick for a papilloma, and another par"
GU_Lecture_8_Bladder3,GU Lecture 8 Bladder3,GU::Bladder::Urothelial::Urothelial_Proliferation_of_Uncertain_Malignant_Potential,Urothelial Proliferation of Uncertain Malignant Potential,Urothelial_Proliferation_of_Uncertain_Malignant_Potential,3296.28,3404.6,54:56,56:45,108.32,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_8_Bladder3.mp4#t=3296.28,3404.6",semantic_gated_v0_2,0.6676,"The sample exhibits normal urothelium on the surface, alongside a proliferation characterized by a very low N:C ratio. This growth pattern resembles the ribbons of an inverted papilloma but is distinguished by its low N:C ratio. Close examination of the nuclei is crucial for detecting cytologic atypia. The lesion displays a chaotic growth pattern, with nuclei pushed to the side and abundant cytoplasm, leading to an i"
GU_Lecture_9_Bladder4,GU Lecture 9 Bladder4,GU::Bladder::Urothelial::Urothelial_Proliferation_of_Uncertain_Malignant_Potential,Urothelial Proliferation of Uncertain Malignant Potential,Urothelial_Proliferation_of_Uncertain_Malignant_Potential,1785.04,1924.96,29:45,32:05,139.92,"https://storage.googleapis.com/pathology-hub-0/source_videos/GU_Lecture_9_Bladder4.mp4#t=1785.04,1924.96",semantic_gated_v0_2,0.6472,"There are small nests of relatively bland tumor cells, some of which are making cystic areas. This can be termed the microcystic variant of urothelial carcinoma or a mixed nested and microcystic variant of urothelial carcinoma. While the specific subtype does not change the diagnosis of urothelial carcinoma, it helps pathologists identify the morphologies they might need to look out for. No, they're not really more a"
Gyn_Lecture_10_Ovary4,Gyn Lecture 10 Ovary4,GYN::Ovary::Neoplastic::Germ_Cell::Malignant::Carcinoid_Tumor,Carcinoid Tumor,Carcinoid_Tumor,2200.84,2319.84,36:41,38:40,119.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_10_Ovary4.mp4#t=2200.84,2319.84",semantic_gated_v0_2,0.6637,"The WHO defines a carcinoid as a well-differentiated neuroendocrine tumor that resembles its counterparts in any other sites. The fifth edition WHO for all other anatomical sites, beyond the GI tract, has harmonized the classification of neuroendocrine neoplasia. There is now a single system of classification and nomenclature used across all anatomical sites of the body, with one exception: ovarian carcinoid. It was "
Gyn_Lecture_10_Ovary4,Gyn Lecture 10 Ovary4,GYN::Ovary::Neoplastic::Germ_Cell::Malignant::Carcinoid_Tumor,Carcinoid Tumor,Carcinoid_Tumor,2319.84,2459.84,38:40,41:00,140.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_10_Ovary4.mp4#t=2319.84,2459.84",semantic_gated_v0_2,0.6259,"This slide displays the morphologic range of patterns for ovarian carcinoid tumors. On the upper left is the insular pattern, characterized by small islands or nests of monomorphic tumor cells. The upper middle shows the tubulo-acinar pattern, where glandular or tubular architecture is visible. On the upper right is the trabecular form. In the lower right, we can see the mucinous pattern with interested plasma mucin."
Gyn_Lecture_10_Ovary4,Gyn Lecture 10 Ovary4,GYN::Ovary::Neoplastic::Germ_Cell::Malignant::Carcinoid_Tumor,Carcinoid Tumor,Carcinoid_Tumor,2460.84,2637.84,41:01,43:58,177.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_10_Ovary4.mp4#t=2460.84,2637.84",semantic_gated_v0_2,0.5813,"Unfortunately, immunohistochemistry has no role in distinguishing primary carcinoids from metastatic carcinoids, as most biomarkers overlap. For primary carcinoids, if small, unilateral, without LVSI, and with teratomitis elements, it is most likely of primary origin. Conversely, large, bilateral, or multinodular tumors with LVSI favor a metastatic origin. These criteria do not resolve all cases, and sometimes confli"
Gyn_Lecture_10_Ovary4,Gyn Lecture 10 Ovary4,GYN::Ovary::Neoplastic::Germ_Cell::Malignant::Immature_Teratoma,Immature Teratoma,Immature_Teratoma,1776.84,1892.84,29:37,31:33,116.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_10_Ovary4.mp4#t=1776.84,1892.84",semantic_gated_v0_2,0.7262,"The two main issues to focus on with immature teratomas are grading them and reporting gliomatosis peritonei. An immature teratoma is defined as a teratoma containing both immature and mature tissues. Pathogenetically, they typically do not show chromosome 12p abnormalities unless mixed with other germ cell tumor components. They are usually unilateral, large, fleshy, and appear malignant. Microscopically, the most c"
Gyn_Lecture_10_Ovary4,Gyn Lecture 10 Ovary4,GYN::Ovary::Neoplastic::Germ_Cell::Malignant::Immature_Teratoma,Immature Teratoma,Immature_Teratoma,2022.84,2148.84,33:43,35:49,126.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_10_Ovary4.mp4#t=2022.84,2148.84",semantic_gated_v0_2,0.6624,"So, a couple of the rules for grading, even if the immature teratoma is mixed as part of a mixture in cell tumor, we still provide the grade for that. And then moving on to gliomatosis peritonei. This is different from immature teratoma because the tissues are completely mature. The WHO definition is that this is usually in the setting of peritoneal nodules composed of extra-ovarian mature ectoderm. You can see this "
Gyn_Lecture_12_Uterine_Mesenchymal1,Gyn Lecture 12 Uterine Mesenchymal1,GYN::GENETICS::Hereditary_Leiomyomatosis_and_Renal_Cell_Carcinoma,Hereditary Leiomyomatosis and Renal Cell Carcinoma,Hereditary_Leiomyomatosis_and_Renal_Cell_Carcinoma,1479.12,1692.96,24:39,28:13,213.84,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_12_Uterine_Mesenchymal1.mp4#t=1479.12,1692.96",semantic_gated_v0_2,0.5809,"In path reports, it really depends on whether you're dealing with a sampling specimen like a curettage or myomectomy, or if you're dealing with a full hysterectomy. If it's just a curettage, then I would go back, make sure that you've submitted all of the tissue or enough of the tissue to be confident about the diagnosis. I would assess for fumarate hydratase deficient morphology, which we'll get to, but I wouldn't g"
Gyn_Lecture_12_Uterine_Mesenchymal1,Gyn Lecture 12 Uterine Mesenchymal1,GYN::Uterus::Neoplastic::Mesenchymal::Intermediate::Smooth_Muscle_Tumor_Uncertain_Potential,Smooth Muscle Tumor Uncertain Potential,Smooth_Muscle_Tumor_Uncertain_Potential,584.24,675.68,9:44,11:16,91.44,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_12_Uterine_Mesenchymal1.mp4#t=584.24,675.68",semantic_gated_v0_2,0.6473,"This is often needed when dealing with mesenchymal tumors of the uterus. A couple of key points to remember: there is no single marker that is perfectly sensitive or specific for smooth muscle differentiation. And I'm not sure how this relates to somatic soft tissue tumors, but in the GYN system, it's possible for smooth muscle differentiation to express only one of the four markers that you see here. Therefore, if y"
Gyn_Lecture_12_Uterine_Mesenchymal1,Gyn Lecture 12 Uterine Mesenchymal1,GYN::Uterus::Neoplastic::Mesenchymal::Intermediate::Smooth_Muscle_Tumor_Uncertain_Potential,Smooth Muscle Tumor Uncertain Potential,Smooth_Muscle_Tumor_Uncertain_Potential,1203.28,1326.24,20:03,22:06,122.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_12_Uterine_Mesenchymal1.mp4#t=1203.28,1326.24",semantic_gated_v0_2,0.6126,"Variants of leiomyoma can present with generative changes that give either a parinodular or apoplectic appearance. Necrosis in smooth muscle tumors is very rare, occurring in isolated tumor types without atypia or mitotic activity, with only 12 reported cases, three of which had adverse outcomes. When encountering such a situation, it is crucial to re-evaluate the grossing to ensure no tumor sampling issues exist by "
Gyn_Lecture_13_Uterine_Mesenchymal2,Gyn Lecture 13 Uterine Mesenchymal2,GYN::Uterine_Corpus::Mesenchymal::Miscellaneous_Mesenchymal::Perivascular_Epithelioid_Cell_Tumor_PEComa_,Perivascular Epithelioid Cell Tumor PEComa,Perivascular_Epithelioid_Cell_Tumor_PEComa_,789.12,1198.72,13:09,19:59,409.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_13_Uterine_Mesenchymal2.mp4#t=789.12,1198.72",semantic_gated_v0_2,0.7675,"Epithelioid leiomyoma is a diagnosis of exclusion, requiring consideration and ruling out of several other conditions. PEComa (perivascular epithelioid cell tumor) is a key differential, with a morphological spectrum that can mimic both leiomyoma and leiomyosarcoma. For the purposes of this discussion, we will focus on the bland end of the PEComa spectrum. Other entities to consider include epithelioid variants of en"
Gyn_Lecture_13_Uterine_Mesenchymal2,Gyn Lecture 13 Uterine Mesenchymal2,GYN::Uterine_Corpus::Mesenchymal::Miscellaneous_Mesenchymal::Perivascular_Epithelioid_Cell_Tumor_PEComa_,Perivascular Epithelioid Cell Tumor PEComa,Perivascular_Epithelioid_Cell_Tumor_PEComa_,1200.28,1313.12,20:00,21:53,112.84,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_13_Uterine_Mesenchymal2.mp4#t=1200.28,1313.12",semantic_gated_v0_2,0.6767,"These can be occult lesions, very small, or they can present as bulky tumors. They typically have two growth patterns present, although the amount varies from case to case. The epithelioid pattern on the left-hand side has a sheet-like growth pattern. Sometimes you can see more of an alveolar pattern, which is not shown here. The cytoplasm can be clear to granular or just eosinophilic. And then there's usually a comp"
Gyn_Lecture_2_Grossing2,Gyn Lecture 2 Grossing2,GYN::Fallopian_Tube::Neoplastic::Epithelial::Malignant::Serous_Carcinoma_And_STIC,Serous Carcinoma And STIC,Serous_Carcinoma_And_STIC,2736.2,2841.28,45:36,47:21,105.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_2_Grossing2.mp4#t=2736.2,2841.28",semantic_gated_v0_2,0.588,"The real value of entirely submitting the fimbriae is in detecting occult STIC or low-stage HGSC. Consider staging with STIC. Definite staging and treatment with occult HGSC. Genetic counseling for BRCA. The provided images show examples of STIC, which is a microscopic finding. There is no mass, only an intraepithelial malignancy, making it impossible to detect grossly. Careful microscopic examination is crucial for "
Gyn_Lecture_2_Grossing2,Gyn Lecture 2 Grossing2,GYN::Fallopian_Tube::Neoplastic::Epithelial::Malignant::Serous_Carcinoma_And_STIC,Serous Carcinoma And STIC,Serous_Carcinoma_And_STIC,2841.28,2945.48,47:21,49:05,104.2,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_2_Grossing2.mp4#t=2841.28,2945.48",semantic_gated_v0_2,0.5274,"To see these lesions grossly, we take very thin slices of the ovary. We do not do any frozen sections; we just submit them for permanent sectioning. Then, you take the entire adnexa and submit it for microscopic evaluation. You're going to cut the fimbria in the longitudinal plane into two-millimeter intervals, which is the thickness of the sections we should put in your preset. We're going to cut the fallopian tube "
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Glandular::Adenocarcinoma::Adenocarcinoma_HPV_independent_Mesonephric_Type_of_the_Uterine_Cervix,Adenocarcinoma HPV independent Mesonephric Type of the Uterine Cervix,Adenocarcinoma_HPV_independent_Mesonephric_Type_of_the_Uterine_Cervix,3026.0,3158.0,50:26,52:38,132.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=3026,3158",semantic_gated_v0_2,0.7645,"The other type of HPV independent adenocarcinoma is the mesonephric type, which is very rare, usually comprising less than 1% of endocervical adenocarcinomas. These typically present with a significant admixture of various architectural patterns, such as ductal, tubular, glomeruloid, papillary, retiform, solid, sex cord-like, and spindled patterns. It can mimic other types of carcinomas like endometrioid, serous, cle"
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Glandular::Adenocarcinoma::Adenocarcinoma_HPV_independent_Mesonephric_Type_of_the_Uterine_Cervix,Adenocarcinoma HPV independent Mesonephric Type of the Uterine Cervix,Adenocarcinoma_HPV_independent_Mesonephric_Type_of_the_Uterine_Cervix,3162.0,3271.0,52:42,54:31,109.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=3162,3271",semantic_gated_v0_2,0.6801,"The endometrioid type of adenocarcinoma can look very similar to the usual type of HP-associated adenocarcinoma. However, any usual type endometrial adenocarcinoma will have squamous metaplasia, which is also seen in the endometrioid type of adenocarcinoma. For some precursor lesions for these HPV-independent gastric-type endocervical adenocarcinomas, there's this thing called atypical lobular endocervical glandular "
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Neoplastic::Epithelial::Benign::Endocervical_Glandular_Hyperplasia,Endocervical Glandular Hyperplasia,Endocervical_Glandular_Hyperplasia,0.0,102.0,0:00,1:42,102.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=0,102",semantic_gated_v0_2,0.6176,"I'll go ahead and start the talk. Today, I'm going to quickly go over normal cervical histology one more time. Then, we're going to start talking about cervical adenocarcinoma classifications. Before we go into precursor lesions, I'll explain why that is and talk about cervical patterns of adhesion and how to use them. I'll also touch upon grading, if we have enough time. So let's get started. We're focusing here on "
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Neoplastic::Epithelial::Benign::Endocervical_Glandular_Hyperplasia,Endocervical Glandular Hyperplasia,Endocervical_Glandular_Hyperplasia,239.0,338.0,3:59,5:38,99.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=239,338",semantic_gated_v0_2,0.7057,"In cervical curators specimens or sometimes in endometrial biopsy specimens, we see these clusters of normal benign cervical glands. We call this microglandular change or microglandular hyperplasia. They can look concerning, especially in endometrial biopsies, as the tight clustering of glands might suggest atypical hyperplasia or cancer. In the cervix, the presence of mucin within the cytoplasm and a two-cell layer,"
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Neoplastic::Epithelial::Malignant::Endometrioid_Adenocarcinoma_HPV_Independent,Endometrioid Adenocarcinoma HPV Independent,Endometrioid_Adenocarcinoma_HPV_Independent,636.0,704.0,10:36,11:44,68.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=636,704",semantic_gated_v0_2,0.6767,"It divides it into HPV associated and HPV independent adenocarcinoma. That's very important to kind of put into your reports. It's important because these different types of adenocarcinomas have different molecular drivers and they also have different prognoses. The most important thing about identifying the HPV associated adenocarcinomas is looking at the morphology. So, GYN pathologists have noticed that morphology"
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Neoplastic::Epithelial::Malignant::HPV_Associated_Adenocarcinoma,HPV Associated Adenocarcinoma,HPV_Associated_Adenocarcinoma,841.0,958.0,14:01,15:58,117.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=841,958",semantic_gated_v0_2,0.6427,"So, here is your kind of classic HPV-associated adenocarcinoma. As we can see here, you know, there's kind of easily identifiable mitotic bodies, even at lower power. Apoptotic bodies, you know, the tumor definitely looks more hyperchromatic. It's very mucin-depleted. And if we take a look at this area here, we can see that here we have our kind of neoplastic process going on, and there are way too many glands here t"
Gyn_Lecture_3_Cervix_Glandular,Gyn Lecture 3 Cervix Glandular,GYN::Cervix::Congenital_Structural::Remnant::Mesonephric_Remnants,Mesonephric Remnants,Mesonephric_Remnants,338.0,382.0,5:38,6:22,44.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_3_Cervix_Glandular.mp4#t=338,382",semantic_gated_v0_2,0.7719,"Another kind of normal remnant is what we call mesonephric remnants. They are remnants of the mesonephric duct during development. One way you notice these mesonephric ducts is they're kind of like these dilated cystic structures filled with this kind of eosinophilic material. They will be deep in the lateral walls of the cervix. Sometimes you will even get this mesonephric duct associated with it, and it kind of alm"
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Cervix::Neoplastic::Epithelial::Benign::Endocervical_Glandular_Hyperplasia,Endocervical Glandular Hyperplasia,Endocervical_Glandular_Hyperplasia,137.04,239.76,2:17,4:00,102.72,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=137.04,239.76",semantic_gated_v0_2,0.6292,"This slide depicts the squamous and glandular epithelium of the cervix, highlighting the parabasal, intermediate, and superficial layers. It also shows the transformation zone and endocervical glands. The reserve cell layer, which surrounds the endocervical glands, is crucial for identifying the endocervix, differentiating it from the lower uterine segment or endometrium, which can appear similar. On histology, this "
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Cervix::Normal_Histology::Metaplasia::Immature_Squamous_Metaplasia,Immature Squamous Metaplasia,Immature_Squamous_Metaplasia,321.76,436.36,5:22,7:16,114.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=321.76,436.36",semantic_gated_v0_2,0.7403,"Squamous metaplasia is a normal physiologic process seen in cervical biopsies, characterized by the replacement of the columnar cell layer with stratified squamous epithelium. It is recognizable due to the underlying endocervical glands and is located at the transformation zone, typically occurring after puberty due to hormonal changes and vaginal pH fluctuations. This process can be mature or immature and, in some c"
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Cervix::Neoplastic::Epithelial::Precursor::Squamous_Intraepithelial_Lesion,Squamous Intraepithelial Lesion,Squamous_Intraepithelial_Lesion,1523.12,1640.92,25:23,27:21,117.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=1523.12,1640.92",semantic_gated_v0_2,0.6248,"So here's an area where we've got a lot of chronic inflammatory cells, and some cells are going into the squamous epithelium. It looks a little bit busy, but there are no really diagnostic features for you to call this a low-grade lesion. So here's an area, here is the same thing. You know, we've got a lot of inflammatory cells here, we even have neutrophils and granulocytes and neutrophils in the epithelium. But you"
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Cervix::Neoplastic::Epithelial::Precursor::Squamous_Intraepithelial_Lesion,Squamous Intraepithelial Lesion,Squamous_Intraepithelial_Lesion,1641.76,1714.8,27:22,28:35,73.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=1641.76,1714.8",semantic_gated_v0_2,0.5781,"Usually, we like to call things either a low-grade squamous lesion or a high-grade squamous lesion (HSIL), or L-cell or H-cell. But we can also break up H-cell into moderate dysplasia or CIN 2, or severe dysplasia or CIN 3. Clinicians often prefer H-cell to be broken down into moderate and severe dysplasia because treatment decisions may differ based on patient age. For younger patients who desire fertility, moderate"
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Vulva::Squamous_Tumors::Squamous_Intraepithelial_Lesions_HPV_associated_of_the_Vulva,Squamous Intraepithelial Lesions HPV associated of the Vulva,Squamous_Intraepithelial_Lesions_HPV_associated_of_the_Vulva,656.8,780.2,10:57,13:00,123.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=656.8,780.2",semantic_gated_v0_2,0.6425,"Dr. Derrick talked about something similar to this slide. Here is the normal columnar epithelium, and squamous epithelium here. I would say this is probably junctional epithelium. The little blue balls represent HPV. Usually, people will have HPV infections, and most of the time, these infections will regress. Occasionally, you'll see HPV actively in the cells, which is associated with low-grade cells. When HPV oncop"
Gyn_Lecture_4_Cervix_Squamous,Gyn Lecture 4 Cervix Squamous,GYN::Vulva::Squamous_Tumors::Squamous_Intraepithelial_Lesions_HPV_associated_of_the_Vulva,Squamous Intraepithelial Lesions HPV associated of the Vulva,Squamous_Intraepithelial_Lesions_HPV_associated_of_the_Vulva,891.32,1008.88,14:51,16:49,117.56,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_4_Cervix_Squamous.mp4#t=891.32,1008.88",semantic_gated_v0_2,0.6902,"Squamous intraepithelial lesions of the cervix are proliferations of squamous cells driven by HPV infection. There are over 40 HPV types that infect the cervix, with 18 high-risk HPV types and 6 low-risk HPV types causing the majority of infections and lesions. Low-grade squamous intraepithelial lesions (LSIL) can be caused by low-risk HPV types, or sometimes high-risk types, while all high-grade squamous intraepithe"
Gyn_Lecture_5_Endometrium1,Gyn Lecture 5 Endometrium1,GYN::Cervix::Neoplastic::Epithelial::Benign::Endocervical_Glandular_Hyperplasia,Endocervical Glandular Hyperplasia,Endocervical_Glandular_Hyperplasia,161.2,251.48,2:41,4:11,90.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_5_Endometrium1.mp4#t=161.2,251.48",semantic_gated_v0_2,0.6306,"When looking at an endometrial biopsy, like the one in this example that has endometrial gland crowding, the question arises of how to classify it in a way that's relevant for management decisions. We need to determine if we are looking at some form of hyperplasia or a low-grade form of carcinoma. Of course, this is much more complicated than these two diagnostic possibilities, as there are many more additional entit"
Gyn_Lecture_5_Endometrium1,Gyn Lecture 5 Endometrium1,GYN::Cervix::Neoplastic::Epithelial::Benign::Endocervical_Glandular_Hyperplasia,Endocervical Glandular Hyperplasia,Endocervical_Glandular_Hyperplasia,251.48,380.76,4:11,6:21,129.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/Gyn_Lecture_5_Endometrium1.mp4#t=251.48,380.76",semantic_gated_v0_2,0.5947,"If we look at the treatment options for this spectrum of glandular pattern gland crowding, you can see it ranges all the way from just simply managing the symptoms if it's a polyp with gland crowding, all the way up to full staging and hysterectomy if it's a high-risk cancer. And of course, if it's a secondary cancer, completely different treatment algorithms for those extrauterine and primary origins. So, again, und"
